"","date","wp1","wp2","wp3","wp4","wp5","wp6","wp7"
"18941",2011-01-13 04:00:00,0.185,0.275,0.128,0.292,0.051,0.171,0.076
"18942",2011-01-13 05:00:00,0.185,0.275,0.128,0.292,0.051,0.171,0.076
"18943",2011-01-13 06:00:00,0.185,0.275,0.128,0.292,0.051,0.171,0.076
"18944",2011-01-13 07:00:00,0.185,0.275,0.128,0.292,0.051,0.171,0.076
"18945",2011-01-13 08:00:00,0.185,0.275,0.128,0.292,0.051,0.171,0.076
"18946",2011-01-13 09:00:00,0.185,0.275,0.128,0.292,0.051,0.171,0.076
"18947",2011-01-13 10:00:00,0.185,0.275,0.128,0.292,0.051,0.171,0.076
"18948",2011-01-13 11:00:00,0.185,0.275,0.128,0.292,0.051,0.171,0.076
"18949",2011-01-13 12:00:00,0.185,0.275,0.128,0.292,0.051,0.171,0.076
"18950",2011-01-15 01:00:00,0.105,0.275,0.059,0.298,0,0.263,0.126
"18951",2011-01-15 02:00:00,0.105,0.275,0.059,0.298,0,0.263,0.126
"18952",2011-01-15 03:00:00,0.105,0.275,0.059,0.298,0,0.263,0.126
"18953",2011-01-15 04:00:00,0.105,0.275,0.059,0.298,0,0.263,0.126
"18954",2011-01-15 05:00:00,0.105,0.275,0.059,0.298,0,0.263,0.126
"18955",2011-01-15 06:00:00,0.105,0.275,0.059,0.298,0,0.263,0.126
"18956",2011-01-15 07:00:00,0.105,0.275,0.059,0.298,0,0.263,0.126
"18957",2011-01-15 08:00:00,0.105,0.275,0.059,0.298,0,0.263,0.126
"18958",2011-01-15 09:00:00,0.105,0.275,0.059,0.298,0,0.263,0.126
"18959",2011-01-15 10:00:00,0.105,0.275,0.059,0.298,0,0.263,0.126
"18960",2011-01-15 11:00:00,0.105,0.275,0.059,0.298,0,0.263,0.126
"18961",2011-01-15 12:00:00,0.105,0.275,0.059,0.298,0,0.263,0.126
"18962",2011-01-15 13:00:00,0.105,0.275,0.059,0.298,0,0.263,0.126
"18963",2011-01-15 14:00:00,0.105,0.275,0.059,0.298,0,0.263,0.126
"18964",2011-01-15 15:00:00,0.105,0.275,0.059,0.298,0,0.263,0.126
"18965",2011-01-15 16:00:00,0.105,0.275,0.059,0.298,0,0.263,0.126
"18966",2011-01-15 17:00:00,0.105,0.275,0.059,0.298,0,0.263,0.126
"18967",2011-01-15 18:00:00,0.105,0.275,0.059,0.298,0,0.263,0.126
"18968",2011-01-15 19:00:00,0.105,0.275,0.059,0.298,0,0.263,0.126
"18969",2011-01-15 20:00:00,0.105,0.275,0.059,0.298,0,0.263,0.126
"18970",2011-01-15 21:00:00,0.105,0.275,0.059,0.298,0,0.263,0.126
"18971",2011-01-15 22:00:00,0.105,0.275,0.059,0.298,0,0.263,0.126
"18972",2011-01-15 23:00:00,0.105,0.275,0.059,0.298,0,0.263,0.126
"18973",2011-01-16 00:00:00,0.105,0.275,0.059,0.298,0,0.263,0.126
"18974",2011-01-16 01:00:00,0.105,0.275,0.059,0.298,0,0.263,0.126
"18975",2011-01-16 02:00:00,0.105,0.275,0.059,0.298,0,0.263,0.126
"18976",2011-01-16 03:00:00,0.105,0.275,0.059,0.298,0,0.263,0.126
"18977",2011-01-16 04:00:00,0.105,0.275,0.059,0.298,0,0.263,0.126
"18978",2011-01-16 05:00:00,0.105,0.275,0.059,0.298,0,0.263,0.126
"18979",2011-01-16 06:00:00,0.105,0.275,0.059,0.298,0,0.263,0.126
"18980",2011-01-16 07:00:00,0.105,0.275,0.059,0.298,0,0.263,0.126
"18981",2011-01-16 08:00:00,0.105,0.275,0.059,0.298,0,0.263,0.126
"18982",2011-01-16 09:00:00,0.105,0.275,0.059,0.298,0,0.263,0.126
"18983",2011-01-16 10:00:00,0.105,0.275,0.059,0.298,0,0.263,0.126
"18984",2011-01-16 11:00:00,0.105,0.275,0.059,0.298,0,0.263,0.126
"18985",2011-01-16 12:00:00,0.105,0.275,0.059,0.298,0,0.263,0.126
"18986",2011-01-16 13:00:00,0.105,0.275,0.059,0.298,0,0.263,0.126
"18987",2011-01-16 14:00:00,0.105,0.275,0.059,0.298,0,0.263,0.126
"18988",2011-01-16 15:00:00,0.105,0.275,0.059,0.298,0,0.263,0.126
"18989",2011-01-16 16:00:00,0.105,0.275,0.059,0.298,0,0.263,0.126
"18990",2011-01-16 17:00:00,0.105,0.275,0.059,0.298,0,0.263,0.126
"18991",2011-01-16 18:00:00,0.105,0.275,0.059,0.298,0,0.263,0.126
"18992",2011-01-16 19:00:00,0.105,0.275,0.059,0.298,0,0.263,0.126
"18993",2011-01-16 20:00:00,0.105,0.275,0.059,0.298,0,0.263,0.126
"18994",2011-01-16 21:00:00,0.105,0.275,0.059,0.298,0,0.263,0.126
"18995",2011-01-16 22:00:00,0.105,0.275,0.059,0.298,0,0.263,0.126
"18996",2011-01-16 23:00:00,0.105,0.275,0.059,0.298,0,0.263,0.126
"18997",2011-01-17 00:00:00,0.105,0.275,0.059,0.298,0,0.263,0.126
"18998",2011-01-18 13:00:00,0.456,0.37,0.711,0.567,0.93,0.513,0.48
"18999",2011-01-18 14:00:00,0.456,0.37,0.711,0.567,0.93,0.513,0.48
"19000",2011-01-18 15:00:00,0.456,0.37,0.711,0.567,0.93,0.513,0.48
"19001",2011-01-18 16:00:00,0.456,0.37,0.711,0.567,0.93,0.513,0.48
"19002",2011-01-18 17:00:00,0.456,0.37,0.711,0.567,0.93,0.513,0.48
"19003",2011-01-18 18:00:00,0.456,0.37,0.711,0.567,0.93,0.513,0.48
"19004",2011-01-18 19:00:00,0.456,0.37,0.711,0.567,0.93,0.513,0.48
"19005",2011-01-18 20:00:00,0.456,0.37,0.711,0.567,0.93,0.513,0.48
"19006",2011-01-18 21:00:00,0.456,0.37,0.711,0.567,0.93,0.513,0.48
"19007",2011-01-18 22:00:00,0.456,0.37,0.711,0.567,0.93,0.513,0.48
"19008",2011-01-18 23:00:00,0.456,0.37,0.711,0.567,0.93,0.513,0.48
"19009",2011-01-19 00:00:00,0.456,0.37,0.711,0.567,0.93,0.513,0.48
"19010",2011-01-19 01:00:00,0.456,0.37,0.711,0.567,0.93,0.513,0.48
"19011",2011-01-19 02:00:00,0.456,0.37,0.711,0.567,0.93,0.513,0.48
"19012",2011-01-19 03:00:00,0.456,0.37,0.711,0.567,0.93,0.513,0.48
"19013",2011-01-19 04:00:00,0.456,0.37,0.711,0.567,0.93,0.513,0.48
"19014",2011-01-19 05:00:00,0.456,0.37,0.711,0.567,0.93,0.513,0.48
"19015",2011-01-19 06:00:00,0.456,0.37,0.711,0.567,0.93,0.513,0.48
"19016",2011-01-19 07:00:00,0.456,0.37,0.711,0.567,0.93,0.513,0.48
"19017",2011-01-19 08:00:00,0.456,0.37,0.711,0.567,0.93,0.513,0.48
"19018",2011-01-19 09:00:00,0.456,0.37,0.711,0.567,0.93,0.513,0.48
"19019",2011-01-19 10:00:00,0.456,0.37,0.711,0.567,0.93,0.513,0.48
"19020",2011-01-19 11:00:00,0.456,0.37,0.711,0.567,0.93,0.513,0.48
"19021",2011-01-19 12:00:00,0.456,0.37,0.711,0.567,0.93,0.513,0.48
"19022",2011-01-19 13:00:00,0.456,0.37,0.711,0.567,0.93,0.513,0.48
"19023",2011-01-19 14:00:00,0.456,0.37,0.711,0.567,0.93,0.513,0.48
"19024",2011-01-19 15:00:00,0.456,0.37,0.711,0.567,0.93,0.513,0.48
"19025",2011-01-19 16:00:00,0.456,0.37,0.711,0.567,0.93,0.513,0.48
"19026",2011-01-19 17:00:00,0.456,0.37,0.711,0.567,0.93,0.513,0.48
"19027",2011-01-19 18:00:00,0.456,0.37,0.711,0.567,0.93,0.513,0.48
"19028",2011-01-19 19:00:00,0.456,0.37,0.711,0.567,0.93,0.513,0.48
"19029",2011-01-19 20:00:00,0.456,0.37,0.711,0.567,0.93,0.513,0.48
"19030",2011-01-19 21:00:00,0.456,0.37,0.711,0.567,0.93,0.513,0.48
"19031",2011-01-19 22:00:00,0.456,0.37,0.711,0.567,0.93,0.513,0.48
"19032",2011-01-19 23:00:00,0.456,0.37,0.711,0.567,0.93,0.513,0.48
"19033",2011-01-20 00:00:00,0.456,0.37,0.711,0.567,0.93,0.513,0.48
"19034",2011-01-20 01:00:00,0.456,0.37,0.711,0.567,0.93,0.513,0.48
"19035",2011-01-20 02:00:00,0.456,0.37,0.711,0.567,0.93,0.513,0.48
"19036",2011-01-20 03:00:00,0.456,0.37,0.711,0.567,0.93,0.513,0.48
"19037",2011-01-20 04:00:00,0.456,0.37,0.711,0.567,0.93,0.513,0.48
"19038",2011-01-20 05:00:00,0.456,0.37,0.711,0.567,0.93,0.513,0.48
"19039",2011-01-20 06:00:00,0.456,0.37,0.711,0.567,0.93,0.513,0.48
"19040",2011-01-20 07:00:00,0.456,0.37,0.711,0.567,0.93,0.513,0.48
"19041",2011-01-20 08:00:00,0.456,0.37,0.711,0.567,0.93,0.513,0.48
"19042",2011-01-20 09:00:00,0.456,0.37,0.711,0.567,0.93,0.513,0.48
"19043",2011-01-20 10:00:00,0.456,0.37,0.711,0.567,0.93,0.513,0.48
"19044",2011-01-20 11:00:00,0.456,0.37,0.711,0.567,0.93,0.513,0.48
"19045",2011-01-20 12:00:00,0.456,0.37,0.711,0.567,0.93,0.513,0.48
"19046",2011-01-22 01:00:00,0.451,0.111,0.158,0.76,0.961,0.724,0.53
"19047",2011-01-22 02:00:00,0.451,0.111,0.158,0.76,0.961,0.724,0.53
"19048",2011-01-22 03:00:00,0.451,0.111,0.158,0.76,0.961,0.724,0.53
"19049",2011-01-22 04:00:00,0.451,0.111,0.158,0.76,0.961,0.724,0.53
"19050",2011-01-22 05:00:00,0.451,0.111,0.158,0.76,0.961,0.724,0.53
"19051",2011-01-22 06:00:00,0.451,0.111,0.158,0.76,0.961,0.724,0.53
"19052",2011-01-22 07:00:00,0.451,0.111,0.158,0.76,0.961,0.724,0.53
"19053",2011-01-22 08:00:00,0.451,0.111,0.158,0.76,0.961,0.724,0.53
"19054",2011-01-22 09:00:00,0.451,0.111,0.158,0.76,0.961,0.724,0.53
"19055",2011-01-22 10:00:00,0.451,0.111,0.158,0.76,0.961,0.724,0.53
"19056",2011-01-22 11:00:00,0.451,0.111,0.158,0.76,0.961,0.724,0.53
"19057",2011-01-22 12:00:00,0.451,0.111,0.158,0.76,0.961,0.724,0.53
"19058",2011-01-22 13:00:00,0.451,0.111,0.158,0.76,0.961,0.724,0.53
"19059",2011-01-22 14:00:00,0.451,0.111,0.158,0.76,0.961,0.724,0.53
"19060",2011-01-22 15:00:00,0.451,0.111,0.158,0.76,0.961,0.724,0.53
"19061",2011-01-22 16:00:00,0.451,0.111,0.158,0.76,0.961,0.724,0.53
"19062",2011-01-22 17:00:00,0.451,0.111,0.158,0.76,0.961,0.724,0.53
"19063",2011-01-22 18:00:00,0.451,0.111,0.158,0.76,0.961,0.724,0.53
"19064",2011-01-22 19:00:00,0.451,0.111,0.158,0.76,0.961,0.724,0.53
"19065",2011-01-22 20:00:00,0.451,0.111,0.158,0.76,0.961,0.724,0.53
"19066",2011-01-22 21:00:00,0.451,0.111,0.158,0.76,0.961,0.724,0.53
"19067",2011-01-22 22:00:00,0.451,0.111,0.158,0.76,0.961,0.724,0.53
"19068",2011-01-22 23:00:00,0.451,0.111,0.158,0.76,0.961,0.724,0.53
"19069",2011-01-23 00:00:00,0.451,0.111,0.158,0.76,0.961,0.724,0.53
"19070",2011-01-23 01:00:00,0.451,0.111,0.158,0.76,0.961,0.724,0.53
"19071",2011-01-23 02:00:00,0.451,0.111,0.158,0.76,0.961,0.724,0.53
"19072",2011-01-23 03:00:00,0.451,0.111,0.158,0.76,0.961,0.724,0.53
"19073",2011-01-23 04:00:00,0.451,0.111,0.158,0.76,0.961,0.724,0.53
"19074",2011-01-23 05:00:00,0.451,0.111,0.158,0.76,0.961,0.724,0.53
"19075",2011-01-23 06:00:00,0.451,0.111,0.158,0.76,0.961,0.724,0.53
"19076",2011-01-23 07:00:00,0.451,0.111,0.158,0.76,0.961,0.724,0.53
"19077",2011-01-23 08:00:00,0.451,0.111,0.158,0.76,0.961,0.724,0.53
"19078",2011-01-23 09:00:00,0.451,0.111,0.158,0.76,0.961,0.724,0.53
"19079",2011-01-23 10:00:00,0.451,0.111,0.158,0.76,0.961,0.724,0.53
"19080",2011-01-23 11:00:00,0.451,0.111,0.158,0.76,0.961,0.724,0.53
"19081",2011-01-23 12:00:00,0.451,0.111,0.158,0.76,0.961,0.724,0.53
"19082",2011-01-23 13:00:00,0.451,0.111,0.158,0.76,0.961,0.724,0.53
"19083",2011-01-23 14:00:00,0.451,0.111,0.158,0.76,0.961,0.724,0.53
"19084",2011-01-23 15:00:00,0.451,0.111,0.158,0.76,0.961,0.724,0.53
"19085",2011-01-23 16:00:00,0.451,0.111,0.158,0.76,0.961,0.724,0.53
"19086",2011-01-23 17:00:00,0.451,0.111,0.158,0.76,0.961,0.724,0.53
"19087",2011-01-23 18:00:00,0.451,0.111,0.158,0.76,0.961,0.724,0.53
"19088",2011-01-23 19:00:00,0.451,0.111,0.158,0.76,0.961,0.724,0.53
"19089",2011-01-23 20:00:00,0.451,0.111,0.158,0.76,0.961,0.724,0.53
"19090",2011-01-23 21:00:00,0.451,0.111,0.158,0.76,0.961,0.724,0.53
"19091",2011-01-23 22:00:00,0.451,0.111,0.158,0.76,0.961,0.724,0.53
"19092",2011-01-23 23:00:00,0.451,0.111,0.158,0.76,0.961,0.724,0.53
"19093",2011-01-24 00:00:00,0.451,0.111,0.158,0.76,0.961,0.724,0.53
"19094",2011-01-25 13:00:00,0.005,0.159,0.178,0.375,0.03,0.303,0.328
"19095",2011-01-25 14:00:00,0.005,0.159,0.178,0.375,0.03,0.303,0.328
"19096",2011-01-25 15:00:00,0.005,0.159,0.178,0.375,0.03,0.303,0.328
"19097",2011-01-25 16:00:00,0.005,0.159,0.178,0.375,0.03,0.303,0.328
"19098",2011-01-25 17:00:00,0.005,0.159,0.178,0.375,0.03,0.303,0.328
"19099",2011-01-25 18:00:00,0.005,0.159,0.178,0.375,0.03,0.303,0.328
"19100",2011-01-25 19:00:00,0.005,0.159,0.178,0.375,0.03,0.303,0.328
"19101",2011-01-25 20:00:00,0.005,0.159,0.178,0.375,0.03,0.303,0.328
"19102",2011-01-25 21:00:00,0.005,0.159,0.178,0.375,0.03,0.303,0.328
"19103",2011-01-25 22:00:00,0.005,0.159,0.178,0.375,0.03,0.303,0.328
"19104",2011-01-25 23:00:00,0.005,0.159,0.178,0.375,0.03,0.303,0.328
"19105",2011-01-26 00:00:00,0.005,0.159,0.178,0.375,0.03,0.303,0.328
"19106",2011-01-26 01:00:00,0.005,0.159,0.178,0.375,0.03,0.303,0.328
"19107",2011-01-26 02:00:00,0.005,0.159,0.178,0.375,0.03,0.303,0.328
"19108",2011-01-26 03:00:00,0.005,0.159,0.178,0.375,0.03,0.303,0.328
"19109",2011-01-26 04:00:00,0.005,0.159,0.178,0.375,0.03,0.303,0.328
"19110",2011-01-26 05:00:00,0.005,0.159,0.178,0.375,0.03,0.303,0.328
"19111",2011-01-26 06:00:00,0.005,0.159,0.178,0.375,0.03,0.303,0.328
"19112",2011-01-26 07:00:00,0.005,0.159,0.178,0.375,0.03,0.303,0.328
"19113",2011-01-26 08:00:00,0.005,0.159,0.178,0.375,0.03,0.303,0.328
"19114",2011-01-26 09:00:00,0.005,0.159,0.178,0.375,0.03,0.303,0.328
"19115",2011-01-26 10:00:00,0.005,0.159,0.178,0.375,0.03,0.303,0.328
"19116",2011-01-26 11:00:00,0.005,0.159,0.178,0.375,0.03,0.303,0.328
"19117",2011-01-26 12:00:00,0.005,0.159,0.178,0.375,0.03,0.303,0.328
"19118",2011-01-26 13:00:00,0.005,0.159,0.178,0.375,0.03,0.303,0.328
"19119",2011-01-26 14:00:00,0.005,0.159,0.178,0.375,0.03,0.303,0.328
"19120",2011-01-26 15:00:00,0.005,0.159,0.178,0.375,0.03,0.303,0.328
"19121",2011-01-26 16:00:00,0.005,0.159,0.178,0.375,0.03,0.303,0.328
"19122",2011-01-26 17:00:00,0.005,0.159,0.178,0.375,0.03,0.303,0.328
"19123",2011-01-26 18:00:00,0.005,0.159,0.178,0.375,0.03,0.303,0.328
"19124",2011-01-26 19:00:00,0.005,0.159,0.178,0.375,0.03,0.303,0.328
"19125",2011-01-26 20:00:00,0.005,0.159,0.178,0.375,0.03,0.303,0.328
"19126",2011-01-26 21:00:00,0.005,0.159,0.178,0.375,0.03,0.303,0.328
"19127",2011-01-26 22:00:00,0.005,0.159,0.178,0.375,0.03,0.303,0.328
"19128",2011-01-26 23:00:00,0.005,0.159,0.178,0.375,0.03,0.303,0.328
"19129",2011-01-27 00:00:00,0.005,0.159,0.178,0.375,0.03,0.303,0.328
"19130",2011-01-27 01:00:00,0.005,0.159,0.178,0.375,0.03,0.303,0.328
"19131",2011-01-27 02:00:00,0.005,0.159,0.178,0.375,0.03,0.303,0.328
"19132",2011-01-27 03:00:00,0.005,0.159,0.178,0.375,0.03,0.303,0.328
"19133",2011-01-27 04:00:00,0.005,0.159,0.178,0.375,0.03,0.303,0.328
"19134",2011-01-27 05:00:00,0.005,0.159,0.178,0.375,0.03,0.303,0.328
"19135",2011-01-27 06:00:00,0.005,0.159,0.178,0.375,0.03,0.303,0.328
"19136",2011-01-27 07:00:00,0.005,0.159,0.178,0.375,0.03,0.303,0.328
"19137",2011-01-27 08:00:00,0.005,0.159,0.178,0.375,0.03,0.303,0.328
"19138",2011-01-27 09:00:00,0.005,0.159,0.178,0.375,0.03,0.303,0.328
"19139",2011-01-27 10:00:00,0.005,0.159,0.178,0.375,0.03,0.303,0.328
"19140",2011-01-27 11:00:00,0.005,0.159,0.178,0.375,0.03,0.303,0.328
"19141",2011-01-27 12:00:00,0.005,0.159,0.178,0.375,0.03,0.303,0.328
"19142",2011-01-29 01:00:00,0.361,0.095,0.099,0.441,0,0.289,0.051
"19143",2011-01-29 02:00:00,0.361,0.095,0.099,0.441,0,0.289,0.051
"19144",2011-01-29 03:00:00,0.361,0.095,0.099,0.441,0,0.289,0.051
"19145",2011-01-29 04:00:00,0.361,0.095,0.099,0.441,0,0.289,0.051
"19146",2011-01-29 05:00:00,0.361,0.095,0.099,0.441,0,0.289,0.051
"19147",2011-01-29 06:00:00,0.361,0.095,0.099,0.441,0,0.289,0.051
"19148",2011-01-29 07:00:00,0.361,0.095,0.099,0.441,0,0.289,0.051
"19149",2011-01-29 08:00:00,0.361,0.095,0.099,0.441,0,0.289,0.051
"19150",2011-01-29 09:00:00,0.361,0.095,0.099,0.441,0,0.289,0.051
"19151",2011-01-29 10:00:00,0.361,0.095,0.099,0.441,0,0.289,0.051
"19152",2011-01-29 11:00:00,0.361,0.095,0.099,0.441,0,0.289,0.051
"19153",2011-01-29 12:00:00,0.361,0.095,0.099,0.441,0,0.289,0.051
"19154",2011-01-29 13:00:00,0.361,0.095,0.099,0.441,0,0.289,0.051
"19155",2011-01-29 14:00:00,0.361,0.095,0.099,0.441,0,0.289,0.051
"19156",2011-01-29 15:00:00,0.361,0.095,0.099,0.441,0,0.289,0.051
"19157",2011-01-29 16:00:00,0.361,0.095,0.099,0.441,0,0.289,0.051
"19158",2011-01-29 17:00:00,0.361,0.095,0.099,0.441,0,0.289,0.051
"19159",2011-01-29 18:00:00,0.361,0.095,0.099,0.441,0,0.289,0.051
"19160",2011-01-29 19:00:00,0.361,0.095,0.099,0.441,0,0.289,0.051
"19161",2011-01-29 20:00:00,0.361,0.095,0.099,0.441,0,0.289,0.051
"19162",2011-01-29 21:00:00,0.361,0.095,0.099,0.441,0,0.289,0.051
"19163",2011-01-29 22:00:00,0.361,0.095,0.099,0.441,0,0.289,0.051
"19164",2011-01-29 23:00:00,0.361,0.095,0.099,0.441,0,0.289,0.051
"19165",2011-01-30 00:00:00,0.361,0.095,0.099,0.441,0,0.289,0.051
"19166",2011-01-30 01:00:00,0.361,0.095,0.099,0.441,0,0.289,0.051
"19167",2011-01-30 02:00:00,0.361,0.095,0.099,0.441,0,0.289,0.051
"19168",2011-01-30 03:00:00,0.361,0.095,0.099,0.441,0,0.289,0.051
"19169",2011-01-30 04:00:00,0.361,0.095,0.099,0.441,0,0.289,0.051
"19170",2011-01-30 05:00:00,0.361,0.095,0.099,0.441,0,0.289,0.051
"19171",2011-01-30 06:00:00,0.361,0.095,0.099,0.441,0,0.289,0.051
"19172",2011-01-30 07:00:00,0.361,0.095,0.099,0.441,0,0.289,0.051
"19173",2011-01-30 08:00:00,0.361,0.095,0.099,0.441,0,0.289,0.051
"19174",2011-01-30 09:00:00,0.361,0.095,0.099,0.441,0,0.289,0.051
"19175",2011-01-30 10:00:00,0.361,0.095,0.099,0.441,0,0.289,0.051
"19176",2011-01-30 11:00:00,0.361,0.095,0.099,0.441,0,0.289,0.051
"19177",2011-01-30 12:00:00,0.361,0.095,0.099,0.441,0,0.289,0.051
"19178",2011-01-30 13:00:00,0.361,0.095,0.099,0.441,0,0.289,0.051
"19179",2011-01-30 14:00:00,0.361,0.095,0.099,0.441,0,0.289,0.051
"19180",2011-01-30 15:00:00,0.361,0.095,0.099,0.441,0,0.289,0.051
"19181",2011-01-30 16:00:00,0.361,0.095,0.099,0.441,0,0.289,0.051
"19182",2011-01-30 17:00:00,0.361,0.095,0.099,0.441,0,0.289,0.051
"19183",2011-01-30 18:00:00,0.361,0.095,0.099,0.441,0,0.289,0.051
"19184",2011-01-30 19:00:00,0.361,0.095,0.099,0.441,0,0.289,0.051
"19185",2011-01-30 20:00:00,0.361,0.095,0.099,0.441,0,0.289,0.051
"19186",2011-01-30 21:00:00,0.361,0.095,0.099,0.441,0,0.289,0.051
"19187",2011-01-30 22:00:00,0.361,0.095,0.099,0.441,0,0.289,0.051
"19188",2011-01-30 23:00:00,0.361,0.095,0.099,0.441,0,0.289,0.051
"19189",2011-01-31 00:00:00,0.361,0.095,0.099,0.441,0,0.289,0.051
"19190",2011-02-01 13:00:00,0.361,0.011,0.385,0.336,0.698,0.434,0.379
"19191",2011-02-01 14:00:00,0.361,0.011,0.385,0.336,0.698,0.434,0.379
"19192",2011-02-01 15:00:00,0.361,0.011,0.385,0.336,0.698,0.434,0.379
"19193",2011-02-01 16:00:00,0.361,0.011,0.385,0.336,0.698,0.434,0.379
"19194",2011-02-01 17:00:00,0.361,0.011,0.385,0.336,0.698,0.434,0.379
"19195",2011-02-01 18:00:00,0.361,0.011,0.385,0.336,0.698,0.434,0.379
"19196",2011-02-01 19:00:00,0.361,0.011,0.385,0.336,0.698,0.434,0.379
"19197",2011-02-01 20:00:00,0.361,0.011,0.385,0.336,0.698,0.434,0.379
"19198",2011-02-01 21:00:00,0.361,0.011,0.385,0.336,0.698,0.434,0.379
"19199",2011-02-01 22:00:00,0.361,0.011,0.385,0.336,0.698,0.434,0.379
"19200",2011-02-01 23:00:00,0.361,0.011,0.385,0.336,0.698,0.434,0.379
"19201",2011-02-02 00:00:00,0.361,0.011,0.385,0.336,0.698,0.434,0.379
"19202",2011-02-02 01:00:00,0.361,0.011,0.385,0.336,0.698,0.434,0.379
"19203",2011-02-02 02:00:00,0.361,0.011,0.385,0.336,0.698,0.434,0.379
"19204",2011-02-02 03:00:00,0.361,0.011,0.385,0.336,0.698,0.434,0.379
"19205",2011-02-02 04:00:00,0.361,0.011,0.385,0.336,0.698,0.434,0.379
"19206",2011-02-02 05:00:00,0.361,0.011,0.385,0.336,0.698,0.434,0.379
"19207",2011-02-02 06:00:00,0.361,0.011,0.385,0.336,0.698,0.434,0.379
"19208",2011-02-02 07:00:00,0.361,0.011,0.385,0.336,0.698,0.434,0.379
"19209",2011-02-02 08:00:00,0.361,0.011,0.385,0.336,0.698,0.434,0.379
"19210",2011-02-02 09:00:00,0.361,0.011,0.385,0.336,0.698,0.434,0.379
"19211",2011-02-02 10:00:00,0.361,0.011,0.385,0.336,0.698,0.434,0.379
"19212",2011-02-02 11:00:00,0.361,0.011,0.385,0.336,0.698,0.434,0.379
"19213",2011-02-02 12:00:00,0.361,0.011,0.385,0.336,0.698,0.434,0.379
"19214",2011-02-02 13:00:00,0.361,0.011,0.385,0.336,0.698,0.434,0.379
"19215",2011-02-02 14:00:00,0.361,0.011,0.385,0.336,0.698,0.434,0.379
"19216",2011-02-02 15:00:00,0.361,0.011,0.385,0.336,0.698,0.434,0.379
"19217",2011-02-02 16:00:00,0.361,0.011,0.385,0.336,0.698,0.434,0.379
"19218",2011-02-02 17:00:00,0.361,0.011,0.385,0.336,0.698,0.434,0.379
"19219",2011-02-02 18:00:00,0.361,0.011,0.385,0.336,0.698,0.434,0.379
"19220",2011-02-02 19:00:00,0.361,0.011,0.385,0.336,0.698,0.434,0.379
"19221",2011-02-02 20:00:00,0.361,0.011,0.385,0.336,0.698,0.434,0.379
"19222",2011-02-02 21:00:00,0.361,0.011,0.385,0.336,0.698,0.434,0.379
"19223",2011-02-02 22:00:00,0.361,0.011,0.385,0.336,0.698,0.434,0.379
"19224",2011-02-02 23:00:00,0.361,0.011,0.385,0.336,0.698,0.434,0.379
"19225",2011-02-03 00:00:00,0.361,0.011,0.385,0.336,0.698,0.434,0.379
"19226",2011-02-03 01:00:00,0.361,0.011,0.385,0.336,0.698,0.434,0.379
"19227",2011-02-03 02:00:00,0.361,0.011,0.385,0.336,0.698,0.434,0.379
"19228",2011-02-03 03:00:00,0.361,0.011,0.385,0.336,0.698,0.434,0.379
"19229",2011-02-03 04:00:00,0.361,0.011,0.385,0.336,0.698,0.434,0.379
"19230",2011-02-03 05:00:00,0.361,0.011,0.385,0.336,0.698,0.434,0.379
"19231",2011-02-03 06:00:00,0.361,0.011,0.385,0.336,0.698,0.434,0.379
"19232",2011-02-03 07:00:00,0.361,0.011,0.385,0.336,0.698,0.434,0.379
"19233",2011-02-03 08:00:00,0.361,0.011,0.385,0.336,0.698,0.434,0.379
"19234",2011-02-03 09:00:00,0.361,0.011,0.385,0.336,0.698,0.434,0.379
"19235",2011-02-03 10:00:00,0.361,0.011,0.385,0.336,0.698,0.434,0.379
"19236",2011-02-03 11:00:00,0.361,0.011,0.385,0.336,0.698,0.434,0.379
"19237",2011-02-03 12:00:00,0.361,0.011,0.385,0.336,0.698,0.434,0.379
"19238",2011-02-05 01:00:00,0.602,0.81,0.978,0.733,0.228,0.711,0.758
"19239",2011-02-05 02:00:00,0.602,0.81,0.978,0.733,0.228,0.711,0.758
"19240",2011-02-05 03:00:00,0.602,0.81,0.978,0.733,0.228,0.711,0.758
"19241",2011-02-05 04:00:00,0.602,0.81,0.978,0.733,0.228,0.711,0.758
"19242",2011-02-05 05:00:00,0.602,0.81,0.978,0.733,0.228,0.711,0.758
"19243",2011-02-05 06:00:00,0.602,0.81,0.978,0.733,0.228,0.711,0.758
"19244",2011-02-05 07:00:00,0.602,0.81,0.978,0.733,0.228,0.711,0.758
"19245",2011-02-05 08:00:00,0.602,0.81,0.978,0.733,0.228,0.711,0.758
"19246",2011-02-05 09:00:00,0.602,0.81,0.978,0.733,0.228,0.711,0.758
"19247",2011-02-05 10:00:00,0.602,0.81,0.978,0.733,0.228,0.711,0.758
"19248",2011-02-05 11:00:00,0.602,0.81,0.978,0.733,0.228,0.711,0.758
"19249",2011-02-05 12:00:00,0.602,0.81,0.978,0.733,0.228,0.711,0.758
"19250",2011-02-05 13:00:00,0.602,0.81,0.978,0.733,0.228,0.711,0.758
"19251",2011-02-05 14:00:00,0.602,0.81,0.978,0.733,0.228,0.711,0.758
"19252",2011-02-05 15:00:00,0.602,0.81,0.978,0.733,0.228,0.711,0.758
"19253",2011-02-05 16:00:00,0.602,0.81,0.978,0.733,0.228,0.711,0.758
"19254",2011-02-05 17:00:00,0.602,0.81,0.978,0.733,0.228,0.711,0.758
